Time,Zone,Entry,Exit,Total
2026-03-16 22:02:54.896749,All,0,0,1,1
2026-03-16 22:02:55.085081,All,0,0,1,1
2026-03-16 22:02:55.255612,All,0,0,1,1
2026-03-16 22:02:55.429109,All,0,0,1,1
2026-03-16 22:02:55.590802,All,0,0,1,1
2026-03-16 22:02:55.787488,All,0,0,1,1
2026-03-16 22:02:55.953696,All,0,0,1,1
2026-03-16 22:02:56.118563,All,0,0,1,1
2026-03-16 22:02:56.276005,All,0,0,1,1
2026-03-16 22:02:56.431210,All,0,0,1,1
2026-03-16 22:02:56.600761,All,0,0,1,1
2026-03-16 22:02:56.755943,All,0,0,1,1
2026-03-16 22:02:56.912032,All,0,0,1,1
2026-03-16 22:02:57.063205,All,0,0,1,1
2026-03-16 22:02:57.212221,All,0,0,1,1
2026-03-16 22:02:57.359021,All,0,0,1,1
2026-03-16 22:02:57.540709,All,0,0,1,1
2026-03-16 22:02:57.676258,All,0,0,1,1
2026-03-16 22:02:57.803316,All,0,0,1,1
2026-03-16 22:02:57.936032,All,0,0,1,1
2026-03-16 22:02:58.066318,All,0,0,1,1
2026-03-16 22:02:58.193986,All,0,0,1,1
2026-03-16 22:02:58.327004,All,0,0,1,1
2026-03-16 22:02:58.461956,All,0,0,1,1
2026-03-16 22:02:58.592880,All,0,0,1,1
2026-03-16 22:02:58.734157,All,0,0,1,1
2026-03-16 22:02:58.865738,All,0,0,1,1
2026-03-16 22:02:59.063179,All,0,0,1,1
2026-03-16 22:03:11.874321,All,0,1,0,2
2026-03-16 22:03:12.059625,All,0,1,0,2
2026-03-16 22:03:12.221903,All,0,1,0,2
2026-03-16 22:03:12.364945,All,0,1,0,2
2026-03-16 22:03:12.506339,All,0,1,0,2
2026-03-16 22:03:12.664551,All,0,1,0,2
2026-03-16 22:03:12.815500,All,0,1,0,2
2026-03-16 22:03:12.972750,All,0,1,0,2
2026-03-16 22:03:13.121431,All,0,1,0,2
2026-03-16 22:03:13.267807,All,0,1,0,2
2026-03-16 22:03:13.400776,All,0,1,0,2
2026-03-16 22:03:13.530089,All,0,1,0,2
2026-03-16 22:03:13.669705,All,0,1,0,2
2026-03-16 22:03:13.848102,All,0,1,0,2
2026-03-16 22:03:14.005474,All,0,1,0,2
2026-03-16 22:03:14.136757,All,0,1,0,2
2026-03-16 22:03:14.281039,All,0,1,0,2
2026-03-16 22:03:14.423425,All,0,1,0,2
2026-03-16 22:03:14.565824,All,0,1,0,2
2026-03-16 22:03:14.706094,All,0,1,0,2
2026-03-16 22:03:14.848576,All,0,1,0,2
2026-03-16 22:03:14.990703,All,0,1,0,2
2026-03-16 22:03:15.128455,All,0,1,0,2
2026-03-16 22:03:15.272444,All,0,1,0,2
2026-03-16 22:03:15.404849,All,0,1,0,2
2026-03-16 22:03:15.551395,All,0,1,0,2
2026-03-16 22:03:15.690026,All,0,1,0,2
2026-03-16 22:03:15.830561,All,0,1,0,2
2026-03-16 22:03:15.964601,All,0,1,0,2
2026-03-16 22:03:16.110942,All,0,1,0,2
2026-03-16 22:03:16.244332,All,0,1,0,2
2026-03-16 22:03:16.378285,All,0,1,0,2
2026-03-16 22:03:16.513973,All,0,1,0,2
2026-03-16 22:03:16.655138,All,0,1,0,2
2026-03-16 22:03:16.797718,All,0,1,0,2
2026-03-16 22:03:16.938957,All,0,1,0,2
2026-03-16 22:03:17.075427,All,0,1,0,2
2026-03-16 22:03:17.219259,All,0,1,0,2
2026-03-16 22:03:17.366150,All,0,1,0,2
2026-03-16 22:03:17.503776,All,0,1,0,2
2026-03-16 22:03:17.656049,All,0,1,0,2
2026-03-16 22:03:17.818208,All,0,1,0,2
2026-03-16 22:03:17.968169,All,0,1,0,2
2026-03-16 22:03:18.108311,All,0,1,0,2
2026-03-16 22:03:18.254751,All,0,1,0,2
2026-03-16 22:03:18.405219,All,0,1,0,2
2026-03-16 22:03:18.582302,All,0,1,0,2
2026-03-16 22:03:18.748398,All,0,1,0,2
2026-03-16 22:03:18.897200,All,0,1,0,2
2026-03-16 22:03:19.042647,All,0,1,0,2
2026-03-16 22:03:19.185458,All,0,1,0,2
2026-03-16 22:03:19.325818,All,0,1,0,2
2026-03-16 22:03:19.475298,All,0,1,0,2
2026-03-16 22:03:19.616831,All,0,1,0,2
2026-03-16 22:03:19.754172,All,0,1,0,2
2026-03-16 22:03:19.893143,All,0,1,0,2
2026-03-16 22:03:20.046658,All,0,1,0,2
2026-03-16 22:03:20.195731,All,0,1,0,2
2026-03-16 22:03:20.350698,All,0,1,0,2
2026-03-16 22:03:20.499969,All,0,1,0,2
2026-03-16 22:03:20.641385,All,0,1,0,2
2026-03-16 22:03:20.780236,All,0,1,0,2
2026-03-16 22:03:20.918103,All,0,1,0,2
2026-03-16 22:03:21.064175,All,0,1,0,2
2026-03-16 22:03:21.213310,All,0,1,0,2
2026-03-16 22:03:21.373658,All,0,1,0,2
2026-03-16 22:03:21.524738,All,0,1,0,2
2026-03-16 22:03:21.666371,All,0,1,0,2
2026-03-16 22:03:21.803702,All,0,1,0,2
2026-03-16 22:03:21.955948,All,0,1,0,2
2026-03-16 22:03:22.098250,All,0,1,0,2
2026-03-16 22:03:22.239963,All,0,1,0,2
Time,Zone,Entry,Exit,Total
2026-03-17 20:23:07.079442,All,0,0,0
2026-03-17 20:23:07.227336,All,0,0,1
2026-03-17 20:23:07.376075,All,0,0,2
2026-03-17 20:23:07.512276,All,0,0,2
2026-03-17 20:23:07.649691,All,0,0,1
2026-03-17 20:23:07.785839,All,0,0,1
2026-03-17 20:23:07.919420,All,0,0,2
2026-03-17 20:23:08.058677,All,0,0,2
2026-03-17 20:23:08.194159,All,0,0,1
2026-03-17 20:23:08.369895,All,0,0,1
2026-03-17 20:23:08.518633,All,0,0,1
2026-03-17 20:23:08.654052,All,0,1,1
2026-03-17 20:23:08.789540,All,0,1,0
2026-03-17 20:23:08.926482,All,0,1,0
2026-03-17 20:23:09.059403,All,0,1,0
2026-03-17 20:23:09.194276,All,0,1,0
2026-03-17 20:23:09.330804,All,0,1,0
2026-03-17 20:23:09.465887,All,0,1,0
2026-03-17 20:23:09.600429,All,0,1,0
2026-03-17 20:23:09.740440,All,0,1,5
2026-03-17 20:23:09.880301,All,0,1,4
2026-03-17 20:23:10.036520,All,0,1,1
2026-03-17 20:23:10.193029,All,0,1,0
2026-03-17 20:23:10.335746,All,0,1,0
2026-03-17 20:23:10.480332,All,0,1,2
2026-03-17 20:23:10.636711,All,0,1,0
2026-03-17 20:23:10.760439,All,0,1,2
2026-03-17 20:23:10.881143,All,0,2,1
2026-03-17 20:23:11.005077,All,1,2,1
2026-03-17 20:23:11.126142,All,1,2,1
2026-03-17 20:23:11.244153,All,1,2,1
2026-03-17 20:23:11.369575,All,1,2,1
2026-03-17 20:23:11.500377,All,1,2,3
2026-03-17 20:23:11.628316,All,1,2,1
2026-03-17 20:23:11.757624,All,1,2,2
2026-03-17 20:23:11.884602,All,2,2,2
2026-03-17 20:23:12.018952,All,2,2,2
2026-03-17 20:23:12.181355,All,2,2,3
2026-03-17 20:23:12.307638,All,2,2,2
2026-03-17 20:23:12.430372,All,2,2,3
2026-03-17 20:23:12.558396,All,3,2,3
2026-03-17 20:23:12.697186,All,3,2,3
2026-03-17 20:23:12.830739,All,3,3,4
2026-03-17 20:23:12.967468,All,6,3,4
2026-03-17 20:23:13.085321,All,6,3,4
2026-03-17 20:23:13.238620,All,6,3,2
2026-03-17 20:23:13.376595,All,6,3,3
2026-03-17 20:23:13.548175,All,6,4,3
2026-03-17 20:23:13.743445,All,6,4,1
2026-03-17 20:23:13.873640,All,6,4,0
2026-03-17 20:23:13.997343,All,6,4,1
2026-03-17 20:23:14.149485,All,6,4,2
2026-03-17 20:23:14.275058,All,6,4,1
2026-03-17 20:23:14.392932,All,6,4,3
2026-03-17 20:23:14.517444,All,6,4,0
2026-03-17 20:23:14.639840,All,6,4,0
2026-03-17 20:23:14.761849,All,6,4,2
2026-03-17 20:23:14.887928,All,6,4,1
2026-03-17 20:23:15.014103,All,6,4,1
2026-03-17 20:23:15.137454,All,6,4,1
2026-03-17 20:23:15.262971,All,6,4,0
2026-03-17 20:23:15.388266,All,6,4,0
2026-03-17 20:23:15.509546,All,6,4,0
2026-03-17 20:23:15.650841,All,6,4,0
2026-03-17 20:23:15.792236,All,6,4,0
2026-03-17 20:23:15.910647,All,6,4,0
2026-03-17 20:23:16.031973,All,6,4,0
2026-03-17 20:23:16.152970,All,6,4,2
2026-03-17 20:23:16.284068,All,6,4,1
2026-03-17 20:23:16.411197,All,6,4,1
2026-03-17 20:23:16.553728,All,6,4,1
2026-03-17 20:23:16.686286,All,6,4,1
2026-03-17 20:23:16.806639,All,6,4,2
2026-03-17 20:23:16.936536,All,6,4,1
2026-03-17 20:23:17.069522,All,6,4,1
2026-03-17 20:23:17.218673,All,6,4,1
2026-03-17 20:23:17.378962,All,6,4,0
2026-03-17 20:23:17.555300,All,6,4,0
2026-03-17 20:23:17.679381,All,6,4,1
2026-03-17 20:23:17.807413,All,7,4,1
2026-03-17 20:23:17.935247,All,7,4,1
2026-03-17 20:23:18.058197,All,7,4,0
2026-03-17 20:23:18.186030,All,7,4,0
2026-03-17 20:23:18.313680,All,7,4,2
2026-03-17 20:23:18.442085,All,7,4,1
2026-03-17 20:23:18.565006,All,7,4,1
2026-03-17 20:23:18.686765,All,7,4,1
2026-03-17 20:23:18.815084,All,7,4,2
2026-03-17 20:23:18.937957,All,7,4,1
2026-03-17 20:23:19.060256,All,7,5,1
2026-03-17 20:23:19.186627,All,7,5,0
2026-03-17 20:23:19.317846,All,7,5,0
2026-03-17 20:23:19.447868,All,7,5,0
2026-03-17 20:23:19.592755,All,7,5,0
2026-03-17 20:23:19.777184,All,7,5,0
2026-03-17 20:23:19.913377,All,7,5,0
2026-03-17 20:23:20.037588,All,7,5,0
2026-03-17 20:23:20.162093,All,7,5,0
2026-03-17 20:23:20.315228,All,7,5,0
2026-03-17 20:23:20.441194,All,7,5,0
2026-03-17 20:23:20.581126,All,7,5,0
2026-03-17 20:23:20.722817,All,7,5,1
2026-03-17 20:23:20.861948,All,7,5,1
2026-03-17 20:23:21.000677,All,7,5,1
2026-03-17 20:23:21.126096,All,7,5,0
2026-03-17 20:23:21.283456,All,7,5,0
2026-03-17 20:23:21.408832,All,7,5,0
2026-03-17 20:23:21.532284,All,7,5,0
2026-03-17 20:23:21.657055,All,7,5,0
2026-03-17 20:23:21.779119,All,7,5,0
2026-03-17 20:23:21.902276,All,7,5,0
2026-03-17 20:23:22.028168,All,7,5,0
2026-03-17 20:23:22.146210,All,7,5,0
2026-03-17 20:23:22.263204,All,7,5,0
2026-03-17 20:23:22.384501,All,7,5,1
2026-03-17 20:23:22.510247,All,7,5,2
2026-03-17 20:23:22.635200,All,7,5,1
2026-03-17 20:23:22.761342,All,7,5,0
2026-03-17 20:23:22.886869,All,7,5,1
2026-03-17 20:23:23.012437,All,7,5,0
2026-03-17 20:23:23.134777,All,7,5,0
2026-03-17 20:23:23.271735,All,7,5,0
2026-03-17 20:23:23.394125,All,7,5,0
2026-03-17 20:23:23.518146,All,7,5,0
2026-03-17 20:23:23.646782,All,7,5,0
2026-03-17 20:23:23.772846,All,7,5,1
2026-03-17 20:23:23.893734,All,7,5,0
2026-03-17 20:23:24.018105,All,7,5,0
2026-03-17 20:23:24.141431,All,7,5,0
2026-03-17 20:23:24.263922,All,7,5,0
2026-03-17 20:23:24.381616,All,7,5,1
2026-03-17 20:23:24.506812,All,7,5,2
2026-03-17 20:23:24.630279,All,7,5,1
2026-03-17 20:23:24.750664,All,7,5,1
2026-03-17 20:23:24.869148,All,7,5,1
2026-03-17 20:23:24.991308,All,7,5,2
2026-03-17 20:23:25.113307,All,7,5,2
2026-03-17 20:23:25.232939,All,7,5,3
2026-03-17 20:23:25.360697,All,7,5,3
2026-03-17 20:23:25.489201,All,7,5,1
2026-03-17 20:23:25.615215,All,7,5,1
2026-03-17 20:23:25.741349,All,7,5,1
2026-03-17 20:23:25.867962,All,7,5,1
2026-03-17 20:23:25.992918,All,7,5,1
2026-03-17 20:23:26.115609,All,7,5,1
2026-03-17 20:23:26.246001,All,7,5,1
2026-03-17 20:23:26.370132,All,7,5,1
2026-03-17 20:23:26.495824,All,7,5,1
2026-03-17 20:23:26.617073,All,7,5,2
2026-03-17 20:23:26.739764,All,7,5,1
2026-03-17 20:23:26.861735,All,7,5,1
2026-03-17 20:23:26.986716,All,7,5,1
2026-03-17 20:23:27.112219,All,7,5,1
2026-03-17 20:23:27.237107,All,7,5,2
2026-03-17 20:23:27.360877,All,7,5,2
2026-03-17 20:23:27.518749,All,7,5,1
2026-03-17 20:23:27.645293,All,7,5,2
2026-03-17 20:23:27.780858,All,7,5,2
2026-03-17 20:23:27.909057,All,7,5,2
2026-03-17 20:23:28.056247,All,7,5,1
2026-03-17 20:23:28.202455,All,7,5,2
2026-03-17 20:23:28.378948,All,7,5,1
2026-03-17 20:23:28.511428,All,7,5,2
2026-03-17 20:23:28.646063,All,7,5,1
2026-03-17 20:23:28.795296,All,7,5,2
2026-03-17 20:23:28.926385,All,7,5,2
2026-03-17 20:23:29.056609,All,7,5,4
2026-03-17 20:23:29.185217,All,7,5,3
2026-03-17 20:23:29.319457,All,7,5,1
2026-03-17 20:23:29.459716,All,7,5,2
2026-03-17 20:23:29.603015,All,7,5,1
2026-03-17 20:23:29.734114,All,8,5,2
2026-03-17 20:23:29.868186,All,8,5,2
2026-03-17 20:23:29.995166,All,8,5,2
2026-03-17 20:23:30.127996,All,8,5,2
2026-03-17 20:23:30.274557,All,8,5,3
2026-03-17 20:23:30.422047,All,8,5,3
2026-03-17 20:23:30.566027,All,8,5,2
2026-03-17 20:23:30.695599,All,8,5,4
2026-03-17 20:23:30.833128,All,9,5,3
2026-03-17 20:23:30.960219,All,9,5,3
2026-03-17 20:23:31.087711,All,9,5,3
2026-03-17 20:23:31.222490,All,9,5,2
2026-03-17 20:23:31.371324,All,9,5,2
2026-03-17 20:23:31.505288,All,9,5,2
2026-03-17 20:23:31.671851,All,9,5,1
2026-03-17 20:23:31.838591,All,9,5,1
2026-03-17 20:23:31.968011,All,9,5,1
2026-03-17 20:23:32.091568,All,9,5,1
2026-03-17 20:23:32.215925,All,9,5,1
2026-03-17 20:23:32.343118,All,9,5,1
2026-03-17 20:23:32.471682,All,9,5,1
2026-03-17 20:23:32.601867,All,9,5,1
2026-03-17 20:23:32.727377,All,9,5,1
2026-03-17 20:23:32.871604,All,9,5,1
2026-03-17 20:23:33.006501,All,9,5,1
2026-03-17 20:23:33.157883,All,9,5,1
2026-03-17 20:23:33.295246,All,9,6,1
2026-03-17 20:23:33.424051,All,9,6,1
2026-03-17 20:23:33.551083,All,9,6,1
2026-03-17 20:23:33.675962,All,9,6,1
2026-03-17 20:23:33.799636,All,9,6,1
2026-03-17 20:23:33.940027,All,9,6,1
2026-03-17 20:23:34.073198,All,9,6,1
2026-03-17 20:23:34.212340,All,9,6,1
2026-03-17 20:23:34.363316,All,9,6,1
2026-03-17 20:23:34.489359,All,9,6,0
2026-03-17 20:23:34.613676,All,9,6,0
2026-03-17 20:23:34.739200,All,9,6,1
2026-03-17 20:23:34.864508,All,9,6,2
2026-03-17 20:23:35.023614,All,9,6,1
2026-03-17 20:23:35.155643,All,9,6,1
2026-03-17 20:23:41.101035,All,9,6,0
2026-03-17 20:23:41.253935,All,9,6,0
2026-03-17 20:23:41.393276,All,9,6,0
2026-03-17 20:23:41.571481,All,9,6,0
2026-03-17 20:23:41.708072,All,9,6,0
2026-03-17 20:23:41.846623,All,9,6,0
2026-03-17 20:23:41.987846,All,9,6,0
2026-03-17 20:23:42.130233,All,9,6,0
2026-03-17 20:23:42.268231,All,9,6,0
2026-03-17 20:23:42.405071,All,9,6,1
2026-03-17 20:23:42.543244,All,9,6,0
2026-03-17 20:23:42.687083,All,9,6,1
2026-03-17 20:23:42.830369,All,9,6,2
2026-03-17 20:23:42.971117,All,9,6,3
2026-03-17 20:23:43.111362,All,9,6,2
2026-03-17 20:23:43.250908,All,9,6,1
2026-03-17 20:23:43.387771,All,9,6,0
2026-03-17 20:23:43.523298,All,9,6,0
2026-03-17 20:23:43.662630,All,9,6,0
2026-03-17 20:23:43.799231,All,9,6,1
2026-03-17 20:23:43.931165,All,9,6,1
2026-03-17 20:23:44.064243,All,9,6,0
2026-03-17 20:23:44.200209,All,9,6,0
2026-03-17 20:23:44.336200,All,9,6,0
2026-03-17 20:23:44.473376,All,9,6,0
2026-03-17 20:23:44.611488,All,9,6,0
2026-03-17 20:23:44.749096,All,9,6,0
2026-03-17 20:23:44.933945,All,9,6,0
2026-03-17 20:23:45.074179,All,9,6,1
2026-03-17 20:23:45.238993,All,9,6,3
2026-03-17 20:23:45.397387,All,9,6,3
2026-03-17 20:23:45.542093,All,9,6,1
Time,Zone,Entry,Exit,Total
2026-03-17 20:47:13.141837,All,0,0,0
2026-03-17 20:47:13.309651,All,0,0,1
2026-03-17 20:47:13.468465,All,0,0,2
2026-03-17 20:47:13.615508,All,0,0,2
2026-03-17 20:47:13.764098,All,0,0,1
2026-03-17 20:47:13.912391,All,0,0,1
2026-03-17 20:47:14.068039,All,0,0,2
2026-03-17 20:47:14.219702,All,0,0,2
2026-03-17 20:47:14.398039,All,0,0,1
2026-03-17 20:47:14.568550,All,0,0,1
2026-03-17 20:47:14.726430,All,0,0,1
2026-03-17 20:47:14.876079,All,0,1,1
2026-03-17 20:47:15.020987,All,0,1,0
2026-03-17 20:47:15.163520,All,0,1,0
2026-03-17 20:47:15.309891,All,0,1,0
2026-03-17 20:47:15.457478,All,0,1,0
2026-03-17 20:47:15.605612,All,0,1,0
2026-03-17 20:47:15.760834,All,0,1,0
2026-03-17 20:47:15.920284,All,0,1,0
2026-03-17 20:47:16.055485,All,0,1,5
2026-03-17 20:47:16.199141,All,0,1,4
2026-03-17 20:47:16.356953,All,0,1,1
2026-03-17 20:47:16.487738,All,0,1,0
2026-03-17 20:47:16.621089,All,0,1,0
2026-03-17 20:47:16.798598,All,0,1,2
2026-03-17 20:47:16.940394,All,0,1,0
2026-03-17 20:47:17.070477,All,0,1,2
2026-03-17 20:47:17.208090,All,0,2,1
2026-03-17 20:47:17.358747,All,1,2,1
2026-03-17 20:47:17.495610,All,1,2,1
2026-03-17 20:47:17.630682,All,1,2,1
2026-03-17 20:47:17.763464,All,1,2,1
2026-03-17 20:47:17.891704,All,1,2,3
2026-03-17 20:47:18.035287,All,1,2,1
2026-03-17 20:47:18.172499,All,1,2,2
2026-03-17 20:47:18.309599,All,2,2,2
2026-03-17 20:47:18.446596,All,2,2,2
2026-03-17 20:47:18.580319,All,2,2,3
2026-03-17 20:47:18.717128,All,2,2,2
2026-03-17 20:47:18.855271,All,2,2,3
2026-03-17 20:47:18.996090,All,3,2,3
2026-03-17 20:47:19.134908,All,3,2,3
2026-03-17 20:47:19.276022,All,3,3,4
2026-03-17 20:47:19.435038,All,6,3,4
2026-03-17 20:47:19.618059,All,6,3,4
2026-03-17 20:47:19.791557,All,6,3,2
2026-03-17 20:47:19.930474,All,6,3,3
2026-03-17 20:47:20.057711,All,6,4,3
2026-03-17 20:47:20.193370,All,6,4,1
2026-03-17 20:47:20.329763,All,6,4,0
2026-03-17 20:47:20.463486,All,6,4,1
2026-03-17 20:47:20.595121,All,6,4,2
2026-03-17 20:47:20.774989,All,6,4,1
2026-03-17 20:47:20.909926,All,6,4,3
2026-03-17 20:47:21.048694,All,6,4,0
2026-03-17 20:47:21.185391,All,6,4,0
2026-03-17 20:47:21.323874,All,6,4,2
2026-03-17 20:47:21.471903,All,6,4,1
2026-03-17 20:47:21.608616,All,6,4,1
2026-03-17 20:47:21.760118,All,6,4,1
2026-03-17 20:47:21.898485,All,6,4,0
2026-03-17 20:47:22.036933,All,6,4,0
2026-03-17 20:47:22.171219,All,6,4,0
2026-03-17 20:47:22.322155,All,6,4,0
2026-03-17 20:47:22.470307,All,6,4,0
2026-03-17 20:47:22.641563,All,6,4,0
2026-03-17 20:47:22.794321,All,6,4,0
2026-03-17 20:47:22.925473,All,6,4,2
2026-03-17 20:47:23.055960,All,6,4,1
2026-03-17 20:47:23.203780,All,6,4,1
2026-03-17 20:47:23.364214,All,6,4,1
2026-03-17 20:47:23.556629,All,6,4,1
2026-03-17 20:47:23.708527,All,6,4,2
2026-03-17 20:47:23.855461,All,6,4,1
2026-03-17 20:47:23.998197,All,6,4,1
2026-03-17 20:47:24.141654,All,6,4,1
2026-03-17 20:47:24.280294,All,6,4,0
2026-03-17 20:47:24.428510,All,6,4,0
2026-03-17 20:47:24.568476,All,6,4,1
2026-03-17 20:47:24.713940,All,7,4,1
2026-03-17 20:47:24.856874,All,7,4,1
2026-03-17 20:47:24.995178,All,7,4,0
2026-03-17 20:47:25.129809,All,7,4,0
2026-03-17 20:47:25.266598,All,7,4,2
2026-03-17 20:47:25.412402,All,7,4,1
2026-03-17 20:47:25.557739,All,7,4,1
2026-03-17 20:47:25.704117,All,7,4,1
2026-03-17 20:47:25.838229,All,7,4,2
2026-03-17 20:47:25.983789,All,7,4,1
2026-03-17 20:47:26.117421,All,7,5,1
2026-03-17 20:47:26.268408,All,7,5,0
2026-03-17 20:47:26.441074,All,7,5,0
2026-03-17 20:47:26.585545,All,7,5,0
2026-03-17 20:47:26.717898,All,7,5,0
2026-03-17 20:47:26.855783,All,7,5,0
2026-03-17 20:47:26.992464,All,7,5,0
2026-03-17 20:47:27.131627,All,7,5,0
2026-03-17 20:47:27.268294,All,7,5,0
2026-03-17 20:47:27.413680,All,7,5,0
2026-03-17 20:47:27.554412,All,7,5,0
2026-03-17 20:47:27.692603,All,7,5,0
2026-03-17 20:47:27.862103,All,7,5,1
2026-03-17 20:47:28.060220,All,7,5,1
2026-03-17 20:47:28.233727,All,7,5,1
2026-03-17 20:47:28.393033,All,7,5,0
2026-03-17 20:47:28.532716,All,7,5,0
2026-03-17 20:47:28.671719,All,7,5,0
2026-03-17 20:47:28.805616,All,7,5,0
2026-03-17 20:47:28.942892,All,7,5,0
2026-03-17 20:47:29.073512,All,7,5,0
2026-03-17 20:47:29.244266,All,7,5,0
2026-03-17 20:47:29.378862,All,7,5,0
2026-03-17 20:47:29.514250,All,7,5,0
2026-03-17 20:47:29.646843,All,7,5,0
2026-03-17 20:47:29.787491,All,7,5,1
2026-03-17 20:47:29.921198,All,7,5,2
2026-03-17 20:47:30.054395,All,7,5,1
2026-03-17 20:47:30.186742,All,7,5,0
2026-03-17 20:47:30.326282,All,7,5,1
2026-03-17 20:47:30.457304,All,7,5,0
2026-03-17 20:47:30.591025,All,7,5,0
2026-03-17 20:47:30.722768,All,7,5,0
2026-03-17 20:47:30.854074,All,7,5,0
2026-03-17 20:47:30.991620,All,7,5,0
2026-03-17 20:47:31.123455,All,7,5,0
2026-03-17 20:47:31.255894,All,7,5,1
2026-03-17 20:47:31.390736,All,7,5,0
2026-03-17 20:47:31.521752,All,7,5,0
2026-03-17 20:47:31.659480,All,7,5,0
2026-03-17 20:47:31.794145,All,7,5,0
2026-03-17 20:47:31.927526,All,7,5,1
2026-03-17 20:47:32.052809,All,7,5,2
2026-03-17 20:47:32.183134,All,7,5,1
2026-03-17 20:47:32.313528,All,7,5,1
2026-03-17 20:47:32.444621,All,7,5,1
2026-03-17 20:47:32.572729,All,7,5,2
2026-03-17 20:47:32.709313,All,7,5,2
2026-03-17 20:47:32.835762,All,7,5,3
2026-03-17 20:47:32.970504,All,7,5,3
2026-03-17 20:47:33.095960,All,7,5,1
2026-03-17 20:47:33.228657,All,7,5,1
2026-03-17 20:47:33.356942,All,7,5,1
2026-03-17 20:47:33.491627,All,7,5,1
2026-03-17 20:47:33.619853,All,7,5,1
2026-03-17 20:47:33.754119,All,7,5,1
2026-03-17 20:47:33.886298,All,7,5,1
2026-03-17 20:47:34.017697,All,7,5,1
2026-03-17 20:47:34.144590,All,7,5,1
2026-03-17 20:47:34.274862,All,7,5,2
2026-03-17 20:47:34.401567,All,7,5,1
2026-03-17 20:47:34.530081,All,7,5,1
2026-03-17 20:47:34.657501,All,7,5,1
2026-03-17 20:47:34.788983,All,7,5,1
2026-03-17 20:47:34.914829,All,7,5,2
2026-03-17 20:47:35.046906,All,7,5,2
2026-03-17 20:47:35.174651,All,7,5,1
2026-03-17 20:47:35.305191,All,7,5,2
2026-03-17 20:47:35.434305,All,7,5,2
2026-03-17 20:47:35.610768,All,7,5,2
2026-03-17 20:47:35.745444,All,7,5,1
2026-03-17 20:47:35.875957,All,7,5,2
2026-03-17 20:47:36.004647,All,7,5,1
2026-03-17 20:47:36.141657,All,7,5,2
2026-03-17 20:47:36.273690,All,7,5,1
2026-03-17 20:47:36.405814,All,7,5,2
2026-03-17 20:47:36.532317,All,7,5,2
2026-03-17 20:47:36.665034,All,7,5,4
2026-03-17 20:47:36.794348,All,7,5,3
2026-03-17 20:47:36.925845,All,7,5,1
2026-03-17 20:47:37.052474,All,7,5,2
2026-03-17 20:47:37.185307,All,7,5,1
2026-03-17 20:47:37.314735,All,8,5,2
2026-03-17 20:47:37.447448,All,8,5,2
2026-03-17 20:47:37.573325,All,8,5,2
2026-03-17 20:47:37.709789,All,8,5,2
2026-03-17 20:47:37.839892,All,8,5,3
2026-03-17 20:47:37.976413,All,8,5,3
2026-03-17 20:47:38.103235,All,8,5,2
2026-03-17 20:47:38.239407,All,8,5,4
2026-03-17 20:47:38.376926,All,9,5,3
2026-03-17 20:47:38.506952,All,9,5,3
2026-03-17 20:47:38.636038,All,9,5,3
2026-03-17 20:47:38.769785,All,9,5,2
2026-03-17 20:47:38.901497,All,9,5,2
2026-03-17 20:47:39.082611,All,9,5,2
2026-03-17 20:47:39.218868,All,9,5,1
2026-03-17 20:47:39.355156,All,9,5,1
2026-03-17 20:47:39.483166,All,9,5,1
2026-03-17 20:47:39.617931,All,9,5,1
2026-03-17 20:47:39.747777,All,9,5,1
2026-03-17 20:47:39.885023,All,9,5,1
2026-03-17 20:47:40.022538,All,9,5,1
2026-03-17 20:47:40.165778,All,9,5,1
2026-03-17 20:47:40.305104,All,9,5,1
2026-03-17 20:47:40.459900,All,9,5,1
2026-03-17 20:47:40.601027,All,9,5,1
2026-03-17 20:47:40.771951,All,9,5,1
2026-03-17 20:47:40.912614,All,9,6,1
2026-03-17 20:47:41.037340,All,9,6,1
2026-03-17 20:47:41.170084,All,9,6,1
2026-03-17 20:47:41.295181,All,9,6,1
2026-03-17 20:47:41.425672,All,9,6,1
2026-03-17 20:47:41.555100,All,9,6,1
2026-03-17 20:47:41.687647,All,9,6,1
2026-03-17 20:47:41.815580,All,9,6,1
2026-03-17 20:47:41.946331,All,9,6,1
2026-03-17 20:47:42.073551,All,9,6,0
2026-03-17 20:47:42.203072,All,9,6,0
2026-03-17 20:47:42.334193,All,9,6,1
2026-03-17 20:47:42.463936,All,9,6,2
2026-03-17 20:47:42.596925,All,9,6,1
2026-03-17 20:47:42.731192,All,9,6,1
2026-03-17 20:47:42.861485,All,9,6,0
2026-03-17 20:47:42.989624,All,9,6,0
2026-03-17 20:47:43.136269,All,9,6,0
2026-03-17 20:47:43.313982,All,9,6,0
2026-03-17 20:47:43.441294,All,9,6,0
2026-03-17 20:47:43.573611,All,9,6,0
2026-03-17 20:47:43.703433,All,9,6,0
2026-03-17 20:47:43.829662,All,9,6,0
2026-03-17 20:47:43.956860,All,9,6,0
2026-03-17 20:47:44.092125,All,9,6,1
2026-03-17 20:47:44.241146,All,9,6,0
2026-03-17 20:47:44.378592,All,9,6,1
2026-03-17 20:47:44.506524,All,9,6,2
2026-03-17 20:47:44.640577,All,9,6,3
2026-03-17 20:47:44.770162,All,9,6,2
2026-03-17 20:47:44.899211,All,9,6,1
